ApplNo,ProductNo,MarketingStatusID,TECode
21116,2,1,AB2
21116,2,1,AB3
21116,2,1,AB4
21116,3,1,AB1
21116,3,1,AB2
21116,3,1,AB3
21116,3,1,AB4
21116,4,1,AB1
21116,4,1,AB2
21116,4,1,AB3
21116,4,1,AB4
21116,5,1,AB1
21116,5,1,AB2
21116,5,1,AB3
21116,5,1,AB4
21116,6,1,AB1
21116,6,1,AB2
21116,6,1,AB3
21116,6,1,AB4
21116,7,1,AB1
21116,7,1,AB2
21116,7,1,AB3
21116,7,1,AB4
21116,8,1,AB1
21116,8,1,AB2
21116,8,1,AB3
21116,8,1,AB4
21116,9,1,AB1
21116,9,1,AB2
21116,9,1,AB3
21116,9,1,AB4
21116,10,1,AB1
21116,10,1,AB2
21116,10,1,AB3
21116,10,1,AB4
21116,11,1,AB1
21116,11,1,AB2
21116,11,1,AB3
21116,11,1,AB4
21116,12,1,AB1
21116,12,1,AB2
21116,12,1,AB3
21116,12,1,AB4
21117,1,1,AP
21121,1,1,AB
21121,2,1,AB
21121,3,1,AB
21121,4,1,AB
21123,1,1,AB
21129,1,1,AA
21130,2,1,AB
21131,1,1,AP
21131,3,1,AP
21132,1,1,AB
21134,1,1,AB
21134,2,1,AB
21134,3,1,AB
21137,1,1,AB1
21137,1,1,AB2
21137,1,1,AB3
21137,1,1,AB4
21137,2,1,AB1
21137,2,1,AB2
21137,2,1,AB3
21137,2,1,AB4
21137,3,1,AB1
21137,3,1,AB2
21137,3,1,AB3
21137,3,1,AB4
21137,4,1,AB1
21137,4,1,AB2
21137,4,1,AB3
21137,4,1,AB4
21137,5,1,AB1
21137,5,1,AB2
21137,5,1,AB3
21137,5,1,AB4
21137,6,1,AB1
21137,6,1,AB2
21137,6,1,AB3
21137,6,1,AB4
21137,7,1,AB1
21137,7,1,AB2
21137,7,1,AB3
21137,7,1,AB4
21137,8,1,AB1
21137,8,1,AB2
21137,8,1,AB3
21137,8,1,AB4
21137,9,1,AB1
21137,9,1,AB2
21137,9,1,AB3
21137,9,1,AB4
21137,10,1,AB1
21137,10,1,AB2
21137,10,1,AB3
21137,10,1,AB4
21137,11,1,AB1
21137,11,1,AB2
21137,11,1,AB3
21137,11,1,AB4
21137,12,1,AB1
21137,12,1,AB2
21137,12,1,AB3
21137,12,1,AB4
21142,1,1,AB1
21146,1,1,AP
21146,2,1,AP
21146,3,1,AP
21146,5,1,AP
21148,8,1,NONE
21148,9,1,NONE
21151,1,1,AB
21151,2,1,AB
21151,3,1,AB
21153,1,1,AB
21153,2,1,AB
21159,1,1,AT
21160,3,1,AB
21162,1,1,AB
21162,2,1,AB
21162,3,1,AB
21165,1,1,AB
21166,2,1,AB
21168,1,1,AB
21168,2,1,AB
21171,1,1,AP
21171,2,1,AP
21171,3,1,AP
21171,4,1,AP
21176,1,1,AB
21179,1,1,AB
21179,2,1,AB
21184,1,1,AB
21184,2,1,AB
21184,3,1,AB
21187,1,1,AB
21192,1,1,AB
21197,1,1,AP
21205,1,1,AB
21208,1,1,AB
21208,2,1,AB
21208,3,1,AB
21210,1,1,AB1
21210,1,1,AB2
21210,1,1,AB3
21210,2,1,AB1
21210,2,1,AB2
21210,2,1,AB3
21210,3,1,AB1
21210,3,1,AB2
21210,3,1,AB3
21210,4,1,AB1
21210,4,1,AB2
21210,4,1,AB3
21210,5,1,AB1
21210,5,1,AB2
21210,5,1,AB3
21210,6,1,AB1
21210,6,1,AB2
21210,6,1,AB3
21210,7,1,AB1
21210,7,1,AB2
21210,7,1,AB3
21210,8,1,AB1
21210,8,1,AB2
21210,8,1,AB3
21210,9,1,AB1
21210,9,1,AB2
21210,9,1,AB3
21210,10,1,AB1
21210,10,1,AB2
21210,10,1,AB3
21210,11,1,AB1
21210,11,1,AB2
21210,11,1,AB3
21210,12,1,AB1
21210,12,1,AB2
21210,12,1,AB3
21223,2,1,AP
21223,3,1,AP
21227,1,1,AP
21227,2,1,AP
21228,1,1,AB
21228,2,1,AB
21231,1,1,AB
21231,2,1,AB
21232,1,1,AB
21232,2,1,AB
21232,3,1,AB
21232,4,1,AB
21246,2,1,AB
21248,2,1,AP
21251,1,1,AA
21252,2,1,AB
21253,1,1,AP
21259,1,1,AB2
21259,2,1,AB2
21259,3,1,AB2
21259,4,1,AB2
21259,5,1,AB2
21259,6,1,AB2
21262,1,1,AT
21264,2,1,AP
21266,1,1,AB
21266,2,1,AB
21267,1,1,AP
21272,1,1,AP
21272,2,1,AP
21272,3,1,AP
21272,4,1,AP
21278,1,1,AB
21278,2,1,AB
21278,3,1,AB
21283,1,1,AB
21283,2,1,AB
21283,3,1,AB
21283,4,1,AB
21284,1,1,AB1
21284,2,1,AB1
21284,3,1,AB1
21284,4,1,AB1
21285,1,1,AB
21286,1,1,AB
21286,3,1,AB
21286,4,1,AB
21287,1,1,AB
21290,1,1,AB
21290,2,1,AB
21292,1,1,AB2
21292,2,1,AB2
21292,3,1,AB2
21292,4,1,AB2
21292,5,1,AB2
21292,6,1,AB2
21292,7,1,AB2
21292,8,1,AB2
21292,9,1,AB2
21292,10,1,AB2
21292,11,1,AB2
21301,1,1,AB1
21301,1,1,AB3
21301,2,1,AB1
21301,2,1,AB3
21301,3,1,AB1
21301,3,1,AB3
21301,4,1,AB1
21301,4,1,AB3
21301,5,1,AB1
21301,5,1,AB3
21301,6,1,AB1
21301,6,1,AB3
21301,7,1,AB1
21301,7,1,AB3
21301,8,1,AB1
21301,8,1,AB3
21301,9,1,AB1
21301,9,1,AB3
21301,10,1,AB1
21301,10,1,AB3
21301,11,1,AB1
21301,11,1,AB3
21302,1,1,AB
21303,1,1,AB1
21303,2,1,AB1
21303,3,1,AB1
21303,4,1,AB1
21303,5,1,AB1
21303,6,1,AB1
21304,1,1,AB
21305,7,1,AA
21306,1,1,AB
21306,2,1,AB
21306,3,1,AB
21306,4,1,AB
21306,5,1,AB
21318,2,1,AP
21319,1,1,AB
21323,1,1,AB
21323,2,1,AB
21323,3,1,AB
21324,1,1,AB
21337,1,1,AP
21342,1,1,AB1
21342,1,1,AB2
21342,1,1,AB3
21342,2,1,AB1
21342,2,1,AB2
21342,2,1,AB3
21342,3,1,AB1
21342,3,1,AB2
21342,3,1,AB3
21342,4,1,AB1
21342,4,1,AB2
21342,4,1,AB3
21342,5,1,AB1
21342,5,1,AB2
21342,5,1,AB3
21342,6,1,AB1
21342,6,1,AB2
21342,6,1,AB3
21342,7,1,AB1
21342,7,1,AB2
21342,7,1,AB3
21342,8,1,AB1
21342,8,1,AB2
21342,8,1,AB3
21342,9,1,AB1
21342,9,1,AB2
21342,9,1,AB3
21342,10,1,AB1
21342,10,1,AB2
21342,10,1,AB3
21342,11,1,AB1
21342,11,1,AB2
21342,11,1,AB3
21342,12,1,AB1
21342,12,1,AB2
21342,12,1,AB3
21344,1,1,AO
21345,1,1,AP
21345,2,1,AP
21345,3,1,AP
21345,4,1,AP
21346,1,1,AB
21346,2,1,AB
21346,3,1,AB
21346,4,1,AB
21348,1,1,AB
21350,2,1,BX
21356,1,1,AB
21356,2,1,AB
21356,3,1,AB
21356,4,1,AB
21359,1,1,AB
21360,2,1,AB
21366,2,1,AB
21366,3,1,AB
21366,4,1,AB
21366,5,1,AB
21368,1,1,AB1
21368,2,1,AB1
21368,3,1,AB1
21368,4,1,AB1
21383,1,1,AP
21392,1,1,AB
21392,2,1,AB
21392,3,1,AB
21392,4,1,AB
21392,5,1,AB
21392,6,1,AB
21395,1,1,AB
21398,1,1,AB
21402,1,1,AB1
21402,1,1,AB2
21402,2,1,AB1
21402,2,1,AB2
21402,3,1,AB1
21402,3,1,AB2
21402,4,1,AB1
21402,4,1,AB2
21402,5,1,AB1
21402,5,1,AB2
21402,6,1,AB1
21402,6,1,AB2
21402,7,1,AB1
21402,7,1,AB2
21402,8,1,AB1
21402,8,1,AB2
21402,9,1,AB1
21402,9,1,AB2
21402,10,1,AB1
21402,10,1,AB2
21402,11,1,AB1
21402,11,1,AB2
21402,12,1,AB1
21402,12,1,AB2
21409,1,1,AB
21411,2,1,AB
21411,3,1,AB
21411,4,1,AB
21411,5,1,AB
21411,6,1,AB
21411,7,1,AB
21411,8,1,AB
21416,1,1,AB
21416,2,1,AB
21416,3,1,AB
21419,1,1,AA
21419,2,1,AA
21426,1,1,NONE
21426,2,1,NONE
21426,3,1,NONE
21426,4,1,NONE
21427,1,1,AB
21427,2,1,AB
21427,4,1,AB
21428,1,1,AB
21428,2,1,AB
21434,1,1,AB
21434,2,1,AB
21434,3,1,AB
21434,4,1,AB
21436,1,1,AB
21436,2,1,AB
21436,3,1,AB
21436,4,1,AB
21436,5,1,AB
21436,6,1,AB
21437,1,1,AB
21437,2,1,AB
21438,1,1,BX
21438,2,1,BX
21445,1,1,AB
21446,1,1,AB
21446,2,1,AB
21446,3,1,AB
21446,4,1,AB
21446,5,1,AB
21446,6,1,AB
21446,7,1,AB
21446,8,1,AB
21447,1,1,AB
21447,2,1,AB
21447,3,1,AB
21449,1,1,AB
21450,3,1,AB
21450,4,1,AB
21454,1,1,AB2
21457,1,1,AB2
21462,1,1,AP
21462,2,1,AP
21463,1,1,AB
21468,2,1,AB
21468,3,1,AB
21468,4,1,AB
21470,1,1,AB
21476,1,1,AB
21476,2,1,AB
21476,3,1,AB
21478,1,1,AB
21485,1,1,AB
21485,2,1,AB
21485,3,1,AB
21485,4,1,AB
21485,5,1,AB
21485,6,1,AB
21487,1,1,AB
21487,2,1,AB
21497,1,1,AB
21500,1,1,AB
21505,1,1,AA
21506,2,1,AP
21506,3,1,AP
21514,1,1,AB
21514,2,1,AB
21514,3,1,AB
21514,4,1,AB
21515,1,1,AB3
21515,2,1,AB3
21516,1,1,AT2
21518,1,1,AB
21518,2,1,AB
21519,1,1,AB
21519,2,1,AB
21519,3,1,AB
21520,1,1,AB
21520,2,1,AB
21520,3,1,AB
21520,4,1,AB
21520,5,1,AB
21526,1,1,AB
21526,2,1,AB
21528,1,1,AT
21532,2,1,AB
21532,3,1,AB
21532,5,1,AB
21535,1,1,AB
21537,1,1,AB
21539,1,1,AP
21540,1,1,AB
21540,2,1,AB
21540,3,1,AB
21540,4,1,AB
21540,5,1,AB
21540,6,1,AB
21540,7,1,AB
21540,8,1,AB
21540,9,1,AB
21540,10,1,AB
21540,11,1,AB
21544,1,1,AB
21548,1,1,AB
21549,1,1,AB
21549,2,1,AB
21560,1,1,AB
21560,2,1,AB
21560,3,1,AB
21560,4,1,AB
21565,1,1,AT
21567,3,1,AB
21567,4,1,AB
21572,2,1,AP
21574,2,1,AB2
21588,1,1,AB
21588,2,1,AB
21591,1,1,AB
21598,1,1,AT1
21602,1,1,AP
21606,1,1,AB
21606,2,1,AB
21615,1,1,AB
21615,2,1,AB
21615,3,1,AB
21618,1,1,AB
21618,2,1,AB
21624,1,1,AP
21630,1,1,AB
21636,1,1,AB
21636,2,1,AB
21641,1,1,AB
21641,2,1,AB
21642,1,1,AB
21644,1,1,AB
21648,1,1,AA
21652,1,1,AB
21654,1,1,AB
21656,1,1,AB
21656,2,1,AB
21660,1,1,AB
21673,1,1,AP
21674,1,1,AB
21676,1,1,AB
21687,1,1,AB
21687,2,1,AB
21687,3,1,AB
21687,4,1,AB
21688,1,1,AB
21688,2,1,AB
21688,3,1,AB
21689,2,1,AP
21695,1,1,AB
21695,3,1,AB
21735,1,1,BX
21738,1,1,AB
21742,2,1,AB
21742,3,1,AB
21742,4,1,AB
21742,5,1,AB
21743,1,1,AB
21743,2,1,AB
21743,3,1,AB
21748,1,1,AB3
21748,2,1,AB3
21752,1,1,AB
21752,2,1,AB
21752,3,1,AB
21752,4,1,AB
21753,1,1,AB
21758,1,1,AB
21759,1,1,AP
21759,2,1,AP
21764,1,1,AT
21770,1,1,AB
21773,1,1,AP
21773,2,1,AP
21774,1,1,AB
21774,2,1,AB
21775,1,1,AB
21777,1,1,AB
21777,2,1,AB
21778,1,1,AB
21782,1,1,AB
21789,1,1,AB
21790,1,1,AP
21794,1,1,AB
21797,1,1,AB
21797,2,1,AB
21799,1,1,AB
21802,1,1,AB
21802,2,1,AB
21802,3,1,AB
21802,4,1,AB
21802,5,1,AB
21802,6,1,AB
21802,7,1,AB
21802,8,1,AB
21806,1,1,BX
21817,1,1,AP
21821,1,1,AP
21825,1,1,AB
21825,2,1,AB
21835,1,1,AT
21840,1,1,AB
21842,2,1,AB
21845,1,1,AB
21849,1,1,AB
21849,2,1,AB
21852,1,1,AB
21856,1,1,AB
21856,2,1,AB
21861,1,1,AB
21870,2,1,AP
21872,1,1,AP
21875,1,1,AB
21875,3,1,AB
21875,4,1,AB
21875,5,1,AB
21876,1,1,AB
21877,1,1,AP
21879,1,1,AB
21880,1,1,AB
21880,2,1,AB
21880,3,1,AB
21880,4,1,AB
21880,5,1,AB
21880,6,1,AB
21881,1,1,AA
21882,1,1,AB
21882,2,1,AB
21882,3,1,AB
21892,1,1,AB
21894,1,1,AB
21894,2,1,AB
21897,1,1,AP
21903,1,1,AP
21906,1,1,AB
21906,2,1,AB
21908,1,1,AB
21908,2,1,AB
21911,2,1,AB
21911,3,1,AB
21912,1,1,AN
21918,1,1,AB
21923,1,1,AB
21924,9,1,AB
21924,11,1,AB
21924,12,1,AB
21925,1,1,AB
21925,2,1,AB
21926,1,1,AB
21929,1,1,AB
21929,2,1,AB
21937,1,1,AB
21938,1,1,AB
21938,2,1,AB
21938,3,1,AB
21938,4,1,AB
21947,1,1,AB
21947,2,1,AB
21947,3,1,AB
21947,4,1,AB
21947,5,1,AB
21951,1,1,AB2
21951,2,1,AB2
21951,3,1,AB2
21951,4,1,AB2
21951,5,1,AB2
21951,6,1,AB2
21957,1,1,AB
21957,2,1,AB
21957,3,1,AB
21957,4,1,AB
21964,1,1,AP
21964,2,1,AP
21964,3,1,AP
21976,2,1,AB
21976,6,1,AB
21977,1,1,AB
21977,2,1,AB
21977,3,1,AB
21977,4,1,AB
21977,5,1,AB
21977,6,1,AB
21977,7,1,AB
21980,1,1,AP
21985,1,1,AB
21985,2,1,AB
21986,1,1,AB
21986,2,1,AB
21986,3,1,AB
21986,4,1,AB
21986,5,1,AB
21986,6,1,AB
21990,2,1,AB
21990,3,1,AB
21990,4,1,AB
21990,5,1,AB
21992,1,1,AB
21992,2,1,AB
21992,3,1,AB
21994,1,1,AT2
21997,1,1,AB
21997,2,1,AB
21999,1,1,AB
21999,2,1,AB
21999,3,1,AB
21999,6,1,AB
22000,1,1,AB
22003,1,1,AB
22006,1,1,AA
22007,1,1,AN
22012,1,1,AB
22012,2,1,AB
22012,3,1,AB
22012,4,1,AB
22013,1,1,AB2
22020,1,1,AB
22023,2,1,AP
22030,1,1,AB
22030,2,1,AB
22036,1,1,AB
22036,2,1,AB
22037,1,1,AB
22037,2,1,AB
22037,3,1,AB
22037,4,1,AB
22038,1,1,AB
22038,2,1,AB
22038,3,1,AB
22038,4,1,AB
22038,5,1,AB
22047,1,1,AB
22047,2,1,AB
22047,3,1,AB
22047,4,1,AB
22047,5,1,AB
22052,1,1,AB
22059,1,1,AB
22063,1,1,AB2
22063,2,1,AB2
22063,3,1,AB2
22063,4,1,AB2
22068,1,1,AB
22068,2,1,AB
22068,3,1,AB
22070,1,1,AB
22074,1,1,AB
22074,2,1,AB
22074,3,1,AB
22076,1,1,AB
22081,1,1,AB
22081,2,1,AB
22083,1,1,AB
22083,2,1,AB
22083,5,1,AB
22088,1,1,AP
22100,1,1,AB
22100,2,1,AB
22100,3,1,AB
22100,4,1,AB
22101,1,1,AB
22104,1,1,AB
22104,2,1,AB
22104,3,1,AB
22104,4,1,AB
22115,1,1,AB
22115,2,1,AB
22115,3,1,AB
22115,4,1,AB
22115,5,1,AB
22115,6,1,AB
22117,1,1,AB
22117,2,1,AB
22117,3,1,AB
22118,1,1,AB
22118,2,1,AB
22119,1,1,AP
22127,1,1,AB
22128,1,1,AB
22128,2,1,AB
22137,1,1,AP2
22142,1,1,AB
22145,1,1,AB
22145,2,1,AB
22150,1,1,AP
22160,1,1,AP
22160,2,1,AP
22161,1,1,AP
22165,1,1,AB
22180,1,1,AB
22181,1,1,AB
22184,1,1,AB
22185,1,1,AB
22186,1,1,AP
22186,2,1,AP
22187,1,1,AB
22187,2,1,AB
22192,1,1,AB
22192,2,1,AB
22192,3,1,AB
22192,4,1,AB
22192,5,1,AB
22192,6,1,AB
22192,7,1,AB
22195,1,1,AA
22195,2,1,AA
22195,3,1,AA
22202,1,1,AB
22206,1,1,AB
22206,2,1,AB
22207,1,1,AB
22207,2,1,AB
22212,1,1,AB
22214,1,1,TBD
22223,1,1,TBD
22224,1,1,AB
22224,2,1,AB
22225,1,1,AP
22225,2,1,AP
22234,1,1,AP
22234,2,1,AP
22234,3,1,AP
22235,1,1,TBD
22235,2,1,TBD
22235,3,1,TBD
22249,1,1,AP
22249,2,1,AP
22250,1,1,AB
22251,1,1,AB
22251,2,1,AB
22251,3,1,AB
22251,4,1,AB
22253,1,1,AB
22253,2,1,AB
22253,3,1,AB
22253,4,1,AB
22254,1,1,AP
22255,1,1,AA
22256,1,1,AB
22256,2,1,AB
22256,3,1,AB
22256,4,1,AB
22257,1,1,AB
22260,1,1,AP2
22260,2,1,AP2
22262,1,1,AB
22264,1,1,AB
22264,2,1,AB
22264,3,1,AB
22264,4,1,AB
22264,5,1,AB
22275,1,1,AB1
22275,2,1,AB1
22276,1,1,AP
22276,2,1,AP
22276,3,1,AP
22285,1,1,AB
22285,2,1,AB
22287,1,1,AB
22287,2,1,AB
22288,1,1,AT
22290,1,1,AP
22291,1,1,AB
22291,2,1,AB
22291,3,1,AB
22291,4,1,AB
22301,1,1,AB
22307,1,1,AB
22307,2,1,AB
22309,1,1,AB
22309,2,1,AB2
22309,3,1,AB2
22310,1,1,TBD
22311,1,1,AP
22314,1,1,AB
22314,2,1,AB
22314,3,1,AB
22314,4,1,AB
22314,5,1,AB
22318,1,1,AB
22318,2,1,AB
22320,1,1,AB
22331,3,1,AB1
22332,1,1,AB2
22334,1,1,AB
22334,2,1,AB
22334,3,1,AB
22334,4,1,AB
22341,1,1,AP
22350,1,1,AB
22350,2,1,AB
22352,1,1,AB
22362,2,1,AB
22363,1,1,AB
22363,2,1,AB
22363,3,1,AB
22369,1,1,AT
22372,1,1,AA
22393,1,1,AP
22402,1,1,AB
22402,2,1,AB
22402,3,1,AB
22406,1,1,AB
22406,2,1,AB
22406,3,1,AB
22406,4,1,AB
22410,1,1,AB
22410,2,1,AB
22410,3,1,AB
22410,4,1,AB
22416,1,1,AB
22416,2,1,AB
22416,3,1,AB
22416,4,1,AB
22417,1,1,AB
22421,1,1,AB
22421,2,1,AB
22421,3,1,AB
22421,4,1,AB
22421,5,1,AB
22421,6,1,AB
22421,7,1,AB
22425,1,1,AB
22428,1,1,AT2
22430,1,1,AB
22433,1,1,AB
22433,2,1,AB
22453,1,1,AP
22454,1,1,AP
22460,1,1,AB
22462,1,1,AP
22462,2,1,AP
22462,3,1,AP
22462,4,1,AP
22465,1,1,AB
22468,1,1,AP
22468,2,1,AP
22473,1,1,AP
22474,1,1,AB
22483,1,1,AB
22485,1,1,AP
22488,1,1,AA
22496,1,1,AP
22496,2,1,AP
22511,1,1,AB
22511,2,1,AB
22512,1,1,AB
22512,2,1,AB
22512,3,1,AB
22519,1,1,AB
22522,1,1,AB
22522,2,1,AB
22525,1,1,AB
22525,2,1,AB
22525,3,1,AB
22525,4,1,AB
22527,1,1,AB
22527,2,1,AB
22532,1,1,AB
22534,3,1,AP
22534,4,1,AP
22534,5,1,AP
22535,1,1,AB
22544,1,1,AB2
22544,2,1,AB2
22548,1,1,AT
22560,1,1,AB
22562,1,1,AB
22567,1,1,AB
22567,2,1,AB
22567,3,1,AB
22568,1,1,AB
22571,1,1,AA
22573,1,1,AB
22574,1,1,AB
22580,1,1,AB
22580,2,1,AB
22580,3,1,AB
22580,4,1,AB
40001,1,1,AB
40001,2,1,AB
40010,1,1,AA
40014,1,1,AT
40026,1,1,AA
40028,1,1,AA
40029,1,1,AA
40036,1,1,AB
40036,2,1,AB
40037,1,1,AT
40039,1,1,AT
40041,1,1,AT
40054,1,1,AB
40056,1,1,AP
40058,1,1,AB
40062,1,1,AB
40062,2,1,AB
40064,1,1,AT
40066,1,1,AT
40067,1,1,AT
40074,1,1,AT
40075,1,1,AT
40078,1,1,AP
40081,1,1,AB
40086,1,1,AB
40086,2,1,AB
40088,1,1,AA
40089,1,1,AP
40090,1,1,AA
40090,2,1,AA
40103,1,1,AA
40103,2,1,AA
40103,3,1,AA
40104,1,1,AB
40119,1,1,AA
40133,1,1,AB
40136,1,1,AP
40145,1,1,AB
40145,2,1,AB
40145,3,1,AB
40145,4,1,AB
40145,5,1,AB
40145,6,1,AB
40145,7,1,AB
40145,8,1,AB
40145,9,1,AB
40150,1,1,AB
40151,1,1,AA
40156,1,1,AB
40156,2,1,AB
40159,1,1,AB
40159,2,1,AB
40159,3,1,AB
40161,1,1,AB
40164,1,1,AT
40165,1,1,AT
40166,1,1,AT
40169,1,1,AA
40174,1,1,AP
40177,1,1,AA
40180,1,1,AA
40183,1,1,AB
40185,1,1,AB
40185,2,1,AB
40188,1,1,AA
40189,1,1,AB
40189,2,1,AB
40189,3,1,AB
40189,4,1,AB
40190,1,1,AA
40194,1,1,AB
40195,1,1,AB
40195,2,1,AB
40197,1,1,AB
40197,2,1,AB
40197,3,1,AB
40204,1,1,AB
40209,1,1,AB
40209,2,1,AB
40209,3,1,AB
40209,4,1,AB
40215,1,1,AT
40218,1,1,AB
40218,2,1,AB
40218,3,1,AB
40218,4,1,AB
40218,5,1,AB
40218,6,1,AB
40226,1,1,AB
40226,2,1,AB
40226,3,1,AB
40226,4,1,AB
40228,1,1,AA
40230,1,1,AB
40232,1,1,AB
40235,1,1,AP
40241,2,1,AA
40245,1,1,AA
40246,1,1,AB
40247,1,1,AT
40249,1,1,AB
40251,1,1,AA
40253,1,1,AA
40254,1,1,AA
40254,2,1,AA
40256,1,1,AB
40256,2,1,AB
40258,1,1,AP
40263,1,1,AP
40266,1,1,AP
40268,1,1,AB
40268,2,1,AB
40273,1,1,AP
40273,2,1,AP
40274,1,1,AB
40275,1,1,AB
40275,2,1,AB
40275,3,1,AB
40277,1,1,AT
40278,1,1,AP
40278,2,1,AP
40279,1,1,AP
40279,2,1,AP
40282,1,1,AB
40282,2,1,AB
40284,1,1,AB
40286,1,1,AP
40298,1,1,AB
40298,2,1,AB
40298,3,1,AB
40300,1,1,AB
40300,2,1,AB
40300,3,1,AB
40301,1,1,AB
40301,2,1,AB
40301,3,1,AB
40301,4,1,AB
40301,5,1,AB
40301,6,1,AB
40301,7,1,AB
40301,8,1,AB
40301,9,1,AB
40302,1,1,AP
40302,2,1,AP
40313,1,1,AA
40314,1,1,AT
40315,1,1,AT
40317,1,1,AB
40319,1,1,AB
40323,1,1,AA
40327,1,1,AB
40330,1,1,AA
40330,2,1,AA
40330,3,1,AA
40330,4,1,AA
40331,1,1,AA
40333,1,1,AP
40335,1,1,AP
40342,1,1,AB
40342,2,1,AB
40347,1,1,AP
40349,1,1,AB
40350,1,1,AB
40350,2,1,AB
40355,1,1,AA
40361,1,1,AA
40361,2,1,AA
40362,1,1,AB
40362,2,1,AB
40362,3,1,AB
40362,4,1,AB
40362,5,1,AB
40377,1,1,AA
40388,1,1,AP
40391,1,1,AA
40392,1,1,AB
40399,1,1,AA
40400,1,1,AA
40401,1,1,AA
40405,1,1,AA
40409,1,1,AA
40411,1,1,AB
40411,2,1,AB
40412,1,1,AB
40412,2,1,AB
40416,1,1,AB
40416,2,1,AB
40416,3,1,AB
40416,4,1,AB
40416,5,1,AB
40416,6,1,AB
40416,7,1,AB
40416,8,1,AB
40416,9,1,AB
40417,1,1,AT
40419,1,1,AA
40419,2,1,AA
40419,3,1,AA
40420,1,1,AB
40422,1,1,AB
40422,2,1,AB
40422,3,1,AB
40422,4,1,AB
40422,5,1,AB
40422,6,1,AB
40422,7,1,AB
40424,1,1,AB
40424,2,1,AB
40424,3,1,AB
40425,1,1,AB
40428,1,1,AB
40428,2,1,AB
40430,1,1,AB
40431,1,1,AB
40432,1,1,AA
40433,1,1,AT
40436,1,1,AA
40436,2,1,AA
40439,1,1,AB
40439,2,1,AB
40439,3,1,AB
40439,4,1,AB
40440,1,1,AB
40440,2,1,AB
40440,3,1,AB
40440,4,1,AB
40440,5,1,AB
40440,6,1,AB
40440,7,1,AB
40442,1,1,AA
40444,1,1,AB
40444,2,1,AB
40444,3,1,AB
40444,4,1,AB
40444,5,1,AB
40444,6,1,AB
40444,7,1,AB
40445,1,1,AB
40453,1,1,AP
40455,1,1,AP
40461,1,1,AB
40462,1,1,AP
40463,1,1,AP
40465,1,1,AP
40466,1,1,AP
40467,1,1,AT
40467,2,1,AT
40475,1,1,AP
40480,1,1,AB
40480,2,1,AB
40480,3,1,AB
40480,4,1,AB
40480,5,1,AB
40480,6,1,AB
40480,7,1,AB
40481,1,1,AP
40482,1,1,AA
40484,1,1,AP
40486,1,1,AB
40489,1,1,AA
40489,2,1,AA
40491,1,1,AP
40498,1,1,AP
40500,1,1,AB
40500,2,1,AB
40502,1,1,AB
40502,2,1,AB
40503,1,1,AT
40506,1,1,AA
40511,1,1,AA
40512,1,1,AB
40516,1,1,AA
40517,1,1,AA
40517,2,1,AA
40521,1,1,AB
40525,1,1,AA
40526,1,1,AA
40528,1,1,AB
40530,1,1,AO
40537,1,1,AA
40540,1,1,AP
40541,2,1,AP
40542,1,1,AB
40542,2,1,AB
40542,3,1,AB
40545,1,1,AA
40545,2,1,AA
40547,1,1,AB
40547,2,1,AB
40555,1,1,AA
40557,1,1,AB
40557,2,1,AB
40560,2,1,AB
40560,3,1,AB
40571,1,3,AA
40572,1,1,AP
40573,1,1,AP
40575,1,1,AO
40576,1,1,AA
40580,1,1,AB
40580,2,1,AB
40580,3,1,AB
40581,1,1,AB
40583,1,1,AP
40583,2,1,AP
40584,1,1,AB
40586,1,1,AB
40586,2,1,AB
40594,1,1,AB
40596,1,1,AB
40596,2,1,AB
40596,3,1,AB
40597,1,1,AA
40597,2,1,AA
40603,1,1,AB
40603,2,1,AB
40604,1,1,AB
40604,2,1,AB
40604,3,1,AB
40607,1,1,AT
40609,1,1,AT
40611,1,1,AB
40612,1,1,AP
40613,1,1,AA
40615,1,1,AO
40615,2,1,AO
40616,1,1,AB
40616,2,1,AB
40616,3,1,AB
40616,4,1,AB
40616,5,1,AB
40616,6,1,AB
40616,7,1,AB
40616,8,1,AB
40616,9,1,AB
40618,1,1,AB
40620,1,1,AB
40620,2,1,AB
40622,1,1,AB
40622,2,1,AB
40622,3,1,AB
40625,1,1,AA
40626,1,1,AB
40626,2,1,AB
40627,1,1,AA
40627,2,1,AA
40627,3,1,AA
40632,1,1,AP
40633,1,1,AA
40634,1,1,AA
40635,1,1,AA
40636,1,1,AA
40640,1,1,AB
40642,1,1,AA
40642,2,1,AA
40643,1,1,AA
40644,1,1,AA
40646,1,1,AB
40646,2,1,AB
40646,3,1,AB
40649,1,1,AA
40650,1,1,AA
40653,1,1,AA
40653,2,1,AA
40654,1,1,AA
40655,1,1,AA
40656,1,1,AA
40657,1,1,AB
40658,1,1,AA
40658,2,1,AA
40658,3,1,AA
40659,1,1,AA
40659,2,1,AA
40660,1,1,AA
40663,1,1,AB
40663,2,1,AB
40663,3,1,AB
40663,4,1,AB
40663,5,1,AB
40663,6,1,AB
40663,7,1,AB
40663,8,1,AB
40663,9,1,AB
40668,1,1,AA
40671,1,1,AT
40671,2,1,AT
40672,2,1,AT
40673,1,1,AB
40673,2,1,AB
40673,3,1,AB
40674,1,1,AA
40675,1,1,AA
40677,1,1,AA
40677,2,1,AA
40677,3,1,AA
40677,4,1,AA
40682,1,1,AA
40682,2,1,AA
